# RA DEC VAL WEIGHT SAMPLE
0.558086 0.54755 -0.33822 1 31
0.545821 0.54755 -0.36388 1 31
0.551953 0.553659 -0.282103 1 31
0.527422 0.541462 -0.288193 1 31
0.533554 0.54755 -0.365156 1 31
0.527422 0.553659 -0.214435 1 31
0.539687 0.553659 -0.00346631 1 31
0.545821 0.559792 -0.312782 1 31
0.533554 0.559792 0.0954169 1 31
0.539687 0.565948 0.0291984 1 31
0.441563 0.481744 0.297871 1 31
0.447696 0.487628 0.272622 1 31
0.435429 0.487628 -0.0982488 1 31
0.441563 0.49353 0.03957 1 31
0.453828 0.49353 -0.109189 1 31
0.459961 0.499452 -0.00960124 1 31
0.447696 0.499452 -0.451149 1 31
0.453828 0.505392 0.0901175 1 31
0.429297 0.49353 -0.294897 1 30
0.435429 0.499452 0.333995 1 31
0.423164 0.499452 -0.250761 1 30
0.429297 0.505392 -0.255236 1 30
0.441563 0.505392 -0.299388 1 31
0.447696 0.511352 -0.0184213 1 31
0.435429 0.511352 0.325547 1 31
0.441563 0.517332 0.182478 1 31
0.466095 0.505392 -0.00623274 1 31
0.472226 0.511352 0.182789 1 31
0.459961 0.511352 -0.170804 1 31
0.466095 0.517332 0.196261 1 31
0.47836 0.517332 0.0203933 1 31
0.484492 0.523333 0.111177 1 31
0.472226 0.523333 -0.146279 1 31
0.47836 0.529355 0.0323249 1 31
0.453828 0.517332 -0.0439641 1 31
0.459961 0.523333 -0.0884311 1 31
0.447696 0.523333 -0.0941051 1 31
0.453828 0.529355 -0.216695 1 31
0.466095 0.529355 0.387585 1 31
0.472226 0.535398 0.119658 1 31
0.459961 0.535398 0.148842 1 31
0.466095 0.541462 -0.217517 1 31
0.41703 0.505392 -0.103517 1 30
0.423164 0.511352 -0.113475 1 30
0.410899 0.511352 -0.248369 1 30
0.41703 0.517332 -0.0237054 1 30
0.429297 0.517332 -0.191872 1 30
0.435429 0.523333 -0.101543 1 31
0.423164 0.523333 -0.00883371 1 30
0.429297 0.529355 -0.255428 1 30
0.404765 0.517332 -0.0913749 1 30
0.398633 0.523333 -0.00116128 1 30
0.441563 0.529355 0.040323 1 31
0.447696 0.535398 -0.0721587 1 31
0.435429 0.535398 -0.0188082 1 31
0.441563 0.541462 -0.338127 1 31
0.453828 0.541462 -0.0883105 1 31
0.459961 0.54755 -0.118713 1 31
0.447696 0.54755 -0.0618829 1 31
0.453828 0.553659 -0.0723742 1 31
0.429297 0.541462 -0.47066 1 30
0.435429 0.54755 0.074899 1 31
0.423164 0.54755 -0.247864 1 30
0.429297 0.553659 -0.256127 1 30
0.441563 0.553659 0.12759 1 31
0.447696 0.559792 0.101204 1 31
0.435429 0.559792 -0.166402 1 31
0.441563 0.565948 -0.090842 1 31
0.490625 0.529355 0.0187827 1 31
0.496758 0.535398 0.357911 1 31
0.484492 0.535398 -0.210717 1 31
0.490625 0.541462 -0.11881 1 31
0.50289 0.541462 0.137954 1 31
0.496758 0.54755 0.0496353 1 31
0.50289 0.553659 0.591901 1 31
0.47836 0.541462 -0.19442 1 31
0.484492 0.54755 0.284537 1 31
0.472226 0.54755 0.235516 1 31
0.47836 0.553659 0.161125 1 31
0.490625 0.553659 -0.132265 1 31
0.496758 0.559792 0.275417 1 31
0.484492 0.559792 -0.346576 1 31
0.490625 0.565948 0.0273587 1 31
0.515155 0.553659 0.0707272 1 31
0.521289 0.559792 -0.0300245 1 31
0.509024 0.559792 0.468014 1 31
0.515155 0.565948 0.356144 1 31
0.527422 0.565948 0.0777029 1 31
0.533554 0.572129 -0.0442011 1 31
0.521289 0.572129 -0.0518609 1 31
0.50289 0.565948 0.217445 1 31
0.509024 0.572129 0.155088 1 31
0.496758 0.572129 0.120061 1 31
0.50289 0.578334 0.284239 1 31
0.466095 0.553659 -0.0945069 1 31
0.472226 0.559792 -0.191463 1 31
0.459961 0.559792 0.0650793 1 31
0.466095 0.565948 0.110195 1 31
0.47836 0.565948 -0.00181264 1 31
0.484492 0.572129 -0.084384 1 31
0.472226 0.572129 -0.396285 1 31
0.47836 0.578334 0.2746 1 31
0.453828 0.565948 -0.275035 1 31
0.459961 0.572129 0.0888652 1 31
0.447696 0.572129 0.113606 1 31
0.453828 0.578334 0.0534174 1 31
0.466095 0.578334 0.0251287 1 31
0.472226 0.584565 -0.131114 1 31
0.459961 0.584565 -0.225805 1 31
0.490625 0.578334 -0.172364 1 31
0.484492 0.584565 -0.448902 1 31
0.294375 0.435291 0.067788 1 30
0.300508 0.441041 0.0693474 1 30
0.288242 0.441041 0.0552515 1 27
0.294375 0.446806 0.166047 1 30
0.30664 0.446806 0.150193 1 30
0.312774 0.452587 0.0120393 1 30
0.300508 0.452587 0.159217 1 30
0.30664 0.458384 0.330465 1 30
0.28211 0.446806 -0.0488096 1 27
0.288242 0.452587 -0.022995 1 27
0.275976 0.452587 0.272723 1 27
0.28211 0.458384 -0.189999 1 27
0.294375 0.458384 0.09563 1 30
0.300508 0.464198 0.016209 1 30
0.288242 0.464198 0.187485 1 27
0.294375 0.47003 0.103078 1 30
0.318905 0.458384 -0.0548185 1 30
0.325039 0.464198 -0.198754 1 30
0.312774 0.464198 0.180404 1 30
0.337304 0.475877 -0.119938 1 30
0.331172 0.481744 0.186033 1 30
0.30664 0.47003 -0.317817 1 30
0.300508 0.475877 -0.232867 1 30
0.30664 0.481744 -0.183193 1 30
0.325039 0.487628 -0.303529 1 30
0.312774 0.487628 0.108323 1 30
0.269845 0.458384 0.225253 1 27
0.275976 0.464198 -0.181929 1 27
0.263711 0.464198 0.300082 1 27
0.269845 0.47003 -0.379183 1 27
0.28211 0.47003 -0.0724927 1 27
0.288242 0.475877 -0.370465 1 27
0.275976 0.475877 -0.310197 1 27
0.28211 0.481744 -0.0102082 1 27
0.257578 0.47003 0.0332302 1 27
0.263711 0.475877 -0.294891 1 27
0.251446 0.475877 -0.337726 1 27
0.257578 0.481744 -0.0777277 1 27
0.269845 0.481744 -0.223 1 27
0.275976 0.487628 -0.332138 1 27
0.263711 0.487628 0.091307 1 27
0.269845 0.49353 0.0578604 1 27
0.294375 0.481744 -0.202207 1 30
0.300508 0.487628 -0.1003 1 30
0.288242 0.487628 -0.342422 1 27
0.294375 0.49353 -0.306717 1 30
0.30664 0.49353 -0.203421 1 30
0.312774 0.499452 -0.36573 1 30
0.300508 0.499452 -0.11311 1 30
0.30664 0.505392 -0.00824606 1 30
0.28211 0.49353 -0.528581 1 27
0.288242 0.499452 -0.451761 1 27
0.275976 0.499452 -0.129379 1 27
0.28211 0.505392 0.068923 1 27
0.294375 0.505392 -0.145149 1 30
0.300508 0.511352 0.0258946 1 30
0.288242 0.511352 0.0960641 1 27
0.294375 0.517332 0.0703479 1 30
0.343438 0.481744 -0.0404057 1 30
0.349571 0.487628 -0.292531 1 30
0.337304 0.487628 -0.555223 1 30
0.343438 0.49353 -0.34333 1 30
0.355703 0.49353 0.349198 1 30
0.361836 0.499452 -0.0115245 1 30
0.349571 0.499452 -0.00515682 1 30
0.355703 0.505392 0.0542485 1 30
0.337304 0.499452 -0.0113763 1 30
0.331172 0.505392 -0.301803 1 30
0.343438 0.505392 -0.31242 1 30
0.349571 0.511352 -0.240709 1 30
0.337304 0.511352 -0.0960876 1 30
0.343438 0.517332 -0.0698556 1 30
0.36797 0.505392 0.196566 1 30
0.374101 0.511352 0.212667 1 30
0.361836 0.511352 0.00942373 1 30
0.36797 0.517332 -0.106047 1 30
0.380235 0.517332 0.00593758 1 30
0.386367 0.523333 -0.301216 1 30
0.374101 0.523333 -0.198379 1 30
0.380235 0.529355 -0.131768 1 30
0.355703 0.517332 -0.268312 1 30
0.361836 0.523333 0.0481049 1 30
0.349571 0.523333 0.159778 1 30
0.355703 0.529355 0.564172 1 30
0.36797 0.529355 -0.0977174 1 30
0.374101 0.535398 -0.283154 1 30
0.361836 0.535398 -0.198774 1 30
0.36797 0.541462 -0.163361 1 30
0.325039 0.511352 -0.0204904 1 30
0.312774 0.511352 0.101088 1 30
0.318905 0.517332 0.269627 1 30
0.331172 0.517332 -0.590795 1 30
0.337304 0.523333 -0.105651 1 30
0.325039 0.523333 0.299342 1 30
0.331172 0.529355 -0.1142 1 30
0.30664 0.517332 -0.0700189 1 30
0.312774 0.523333 -0.0467303 1 30
0.300508 0.523333 -0.131276 1 30
0.325039 0.535398 -0.068265 1 30
0.318905 0.541462 0.0719786 1 30
0.343438 0.529355 0.252461 1 30
0.349571 0.535398 0.310571 1 30
0.337304 0.535398 -0.0423532 1 30
0.343438 0.541462 0.256296 1 30
0.355703 0.541462 0.128958 1 30
0.361836 0.54755 0.0532513 1 30
0.349571 0.54755 -0.197119 1 30
0.355703 0.553659 -0.0315884 1 30
0.331172 0.541462 -0.285325 1 30
0.337304 0.54755 -0.170145 1 30
0.325039 0.54755 0.0916488 1 30
0.331172 0.553659 -0.0741932 1 30
0.343438 0.553659 0.201553 1 30
0.349571 0.559792 -0.0911304 1 30
0.337304 0.559792 -0.140326 1 30
0.343438 0.565948 -0.0330907 1 30
0.245312 0.481744 -0.141582 1 27
0.251446 0.487628 0.101571 1 27
0.239179 0.487628 -0.0392096 1 27
0.245312 0.49353 -0.069165 1 27
0.257578 0.49353 -0.145942 1 27
0.263711 0.499452 -0.0981812 1 27
0.251446 0.499452 -0.260876 1 27
0.257578 0.505392 0.00458121 1 27
0.233047 0.49353 -0.0640681 1 27
0.239179 0.499452 -0.405462 1 27
0.226914 0.499452 -0.122258 1 27
0.233047 0.505392 0.229268 1 27
0.245312 0.505392 -0.189007 1 27
0.251446 0.511352 0.185565 1 27
0.239179 0.511352 -0.159058 1 27
0.245312 0.517332 -0.163876 1 27
0.269845 0.505392 -0.121447 1 27
0.275976 0.511352 -0.0659077 1 27
0.263711 0.511352 -0.0398236 1 27
0.269845 0.517332 0.243943 1 27
0.28211 0.517332 0.328558 1 27
0.288242 0.523333 -0.204857 1 27
0.275976 0.523333 -0.122222 1 27
0.28211 0.529355 -0.228055 1 27
0.257578 0.517332 -0.0175989 1 27
0.263711 0.523333 -0.193019 1 27
0.251446 0.523333 0.229038 1 27
0.257578 0.529355 -0.0419109 1 27
0.269845 0.529355 0.177439 1 27
0.275976 0.535398 -0.14839 1 27
0.263711 0.535398 0.348816 1 27
0.269845 0.541462 0.0407797 1 27
0.22078 0.505392 0.189224 1 27
0.226914 0.511352 -0.0590107 1 27
0.214649 0.511352 -0.146628 1 27
0.22078 0.517332 -0.297942 1 27
0.233047 0.517332 -0.127979 1 27
0.239179 0.523333 -0.037457 1 27
0.226914 0.523333 -0.0866098 1 27
0.233047 0.529355 0.165681 1 27
0.208515 0.517332 -0.176091 1 27
0.214649 0.523333 -0.208895 1 27
0.202383 0.523333 -0.199228 1 27
0.208515 0.529355 -0.142655 1 27
0.22078 0.529355 -0.170174 1 27
0.226914 0.535398 0.154636 1 27
0.214649 0.535398 -0.00466669 1 27
0.22078 0.541462 -0.0362145 1 27
0.245312 0.529355 0.0537832 1 27
0.251446 0.535398 -0.0649515 1 27
0.239179 0.535398 -0.0511856 1 27
0.245312 0.541462 0.10091 1 27
0.257578 0.541462 -0.187594 1 27
0.263711 0.54755 -0.143784 1 27
0.251446 0.54755 0.0477508 1 27
0.257578 0.553659 -0.0992821 1 27
0.233047 0.541462 -0.0588422 1 27
0.239179 0.54755 0.0960944 1 27
0.226914 0.54755 -0.113214 1 27
0.233047 0.553659 -0.123788 1 27
0.245312 0.553659 0.0995928 1 27
0.251446 0.559792 -0.21723 1 27
0.239179 0.559792 -0.146961 1 27
0.245312 0.565948 -0.302905 1 27
0.294375 0.529355 -0.104494 1 30
0.300508 0.535398 -0.212664 1 30
0.288242 0.535398 -0.31478 1 27
0.294375 0.541462 -0.24916 1 30
0.312774 0.54755 0.448005 1 30
0.300508 0.54755 -0.22745 1 30
0.30664 0.553659 -0.14926 1 30
0.28211 0.541462 -0.280494 1 27
0.288242 0.54755 -0.112458 1 27
0.275976 0.54755 -0.113271 1 27
0.28211 0.553659 -0.00785506 1 27
0.294375 0.553659 -0.00184953 1 30
0.300508 0.559792 0.0814772 1 30
0.288242 0.559792 0.0167476 1 27
0.294375 0.565948 -0.234261 1 30
0.318905 0.553659 -0.230867 1 30
0.325039 0.559792 -0.328272 1 30
0.312774 0.559792 -0.205194 1 30
0.318905 0.565948 0.312592 1 30
0.331172 0.565948 -0.0678535 1 30
0.337304 0.572129 -0.000116706 1 30
0.325039 0.572129 0.457531 1 30
0.331172 0.578334 0.261945 1 30
0.30664 0.565948 0.421767 1 30
0.312774 0.572129 -0.0259216 1 30
0.300508 0.572129 -0.0709732 1 30
0.30664 0.578334 0.671718 1 30
0.318905 0.578334 0.253687 1 30
0.325039 0.584565 -0.14779 1 30
0.312774 0.584565 0.317994 1 30
0.318905 0.590821 0.0178994 1 30
0.269845 0.553659 -0.28691 1 27
0.275976 0.559792 -0.20371 1 27
0.263711 0.559792 -0.191171 1 27
0.269845 0.565948 -0.313202 1 27
0.28211 0.565948 -0.0512069 1 27
0.288242 0.572129 0.0362812 1 27
0.275976 0.572129 -0.191391 1 27
0.28211 0.578334 0.346657 1 27
0.257578 0.565948 -0.0752394 1 27
0.263711 0.572129 0.196182 1 27
0.251446 0.572129 -0.154729 1 27
0.257578 0.578334 -0.310377 1 27
0.269845 0.578334 -0.256457 1 27
0.275976 0.584565 0.473106 1 27
0.263711 0.584565 0.0922747 1 27
0.269845 0.590821 -0.0661043 1 27
0.294375 0.578334 0.535647 1 30
0.300508 0.584565 0.373239 1 30
0.288242 0.584565 0.48392 1 27
0.294375 0.590821 -0.190767 1 30
0.30664 0.590821 0.0775251 1 30
0.312774 0.597104 0.00965655 1 30
0.300508 0.597104 0.139619 1 30
0.30664 0.603414 0.253491 1 30
0.28211 0.590821 -0.143745 1 27
0.288242 0.597104 0.0923074 1 27
0.275976 0.597104 -0.0350347 1 27
0.28211 0.603414 0.166878 1 27
0.294375 0.603414 -0.356234 1 30
0.288242 0.609751 -0.213779 1 27
0.3925 0.529355 0.233755 1 30
0.386367 0.535398 -0.223217 1 30
0.3925 0.541462 -0.14075 1 30
0.398633 0.54755 0.259823 1 30
0.404765 0.553659 -0.0255571 1 30
0.380235 0.541462 -0.533674 1 30
0.386367 0.54755 -0.0874088 1 30
0.374101 0.54755 -0.265377 1 30
0.380235 0.553659 0.138184 1 30
0.3925 0.553659 -0.118714 1 30
0.398633 0.559792 0.0154389 1 30
0.386367 0.559792 0.494806 1 30
0.3925 0.565948 0.0817826 1 30
0.41703 0.553659 -0.103428 1 30
0.423164 0.559792 -0.193463 1 30
0.410899 0.559792 -0.143676 1 30
0.41703 0.565948 -0.204059 1 30
0.429297 0.565948 -0.00755626 1 30
0.435429 0.572129 -0.165568 1 31
0.423164 0.572129 -0.34948 1 30
0.429297 0.578334 0.00503433 1 30
0.404765 0.565948 0.27479 1 30
0.410899 0.572129 -0.0950267 1 30
0.398633 0.572129 -0.365527 1 30
0.404765 0.578334 -0.0630364 1 30
0.41703 0.578334 -0.202988 1 30
0.423164 0.584565 -0.0998579 1 30
0.410899 0.584565 -0.209535 1 30
0.41703 0.590821 -0.0680325 1 30
0.36797 0.553659 0.102844 1 30
0.374101 0.559792 -0.253807 1 30
0.361836 0.559792 0.290642 1 30
0.36797 0.565948 0.102316 1 30
0.380235 0.565948 -0.00734699 1 30
0.386367 0.572129 0.4089 1 30
0.374101 0.572129 0.0438207 1 30
0.380235 0.578334 -0.260877 1 30
0.355703 0.565948 -0.204092 1 30
0.361836 0.572129 -0.324556 1 30
0.349571 0.572129 0.295199 1 30
0.355703 0.578334 0.325784 1 30
0.36797 0.578334 0.112397 1 30
0.374101 0.584565 -0.447324 1 30
0.361836 0.584565 -0.0266533 1 30
0.36797 0.590821 -0.0571494 1 30
0.3925 0.578334 0.0987102 1 30
0.398633 0.584565 0.0975807 1 30
0.386367 0.584565 -0.0312821 1 30
0.3925 0.590821 0.184304 1 30
0.404765 0.590821 0.262936 1 30
0.410899 0.597104 -0.240198 1 30
0.398633 0.597104 0.253674 1 30
0.380235 0.590821 -0.168804 1 30
0.386367 0.597104 -0.0294068 1 30
0.374101 0.597104 -0.127872 1 30
0.441563 0.578334 -0.168095 1 31
0.447696 0.584565 -0.0600479 1 31
0.435429 0.584565 -0.282408 1 31
0.441563 0.590821 -0.211822 1 31
0.453828 0.590821 -0.357463 1 31
0.429297 0.590821 -0.315874 1 30
0.423164 0.597104 -0.190123 1 30
0.343438 0.578334 0.244908 1 30
0.349571 0.584565 0.161126 1 30
0.337304 0.584565 0.0840026 1 30
0.343438 0.590821 0.315886 1 30
0.355703 0.590821 -0.089356 1 30
0.361836 0.597104 -0.269546 1 30
0.349571 0.597104 0.0635281 1 30
0.355703 0.603414 -0.0895392 1 30
0.331172 0.590821 0.12369 1 30
0.337304 0.597104 0.255585 1 30
0.325039 0.597104 0.0500108 1 30
0.331172 0.603414 -0.332257 1 30
0.343438 0.603414 -0.366295 1 30
0.36797 0.603414 -0.355134 1 30
0.318905 0.603414 0.228214 1 30
0.325039 0.609751 0.172892 1 30
0.312774 0.609751 0.241981 1 30
0.58875 0.529355 0.118966 1 31
0.582617 0.535398 -0.0433042 1 31
0.58875 0.541462 -0.176415 1 31
0.576485 0.541462 0.28397 1 31
0.582617 0.54755 -0.175073 1 31
0.570351 0.54755 0.254489 1 31
0.576485 0.553659 0.252469 1 31
0.58875 0.553659 0.102223 1 31
0.594883 0.559792 -0.0152155 1 31
0.582617 0.559792 0.602827 1 31
0.56422 0.553659 0.0748204 1 31
0.570351 0.559792 0.443673 1 31
0.558086 0.559792 0.269425 1 31
0.56422 0.565948 -0.0258125 1 31
0.551953 0.565948 -0.143536 1 31
0.545821 0.572129 -0.424694 1 31
0.19625 0.529355 0.186941 1 27
0.202383 0.535398 -0.202182 1 27
0.190117 0.535398 -0.342642 1 27
0.19625 0.541462 -0.231471 1 27
0.208515 0.541462 -0.138763 1 27
0.214649 0.54755 -0.0797071 1 27
0.202383 0.54755 -0.0354464 1 27
0.208515 0.553659 -0.211793 1 27
0.183985 0.541462 -0.329185 1 27
0.190117 0.54755 -0.283894 1 27
0.177851 0.54755 -0.44617 1 27
0.183985 0.553659 -0.442844 1 27
0.19625 0.553659 -0.0993842 1 27
0.202383 0.559792 -0.205814 1 27
0.190117 0.559792 0.0136397 1 27
0.19625 0.565948 -0.241456 1 27
0.22078 0.553659 -0.221013 1 27
0.226914 0.559792 -0.00997102 1 27
0.214649 0.559792 0.0832114 1 27
0.22078 0.565948 0.0348473 1 27
0.233047 0.565948 -0.31611 1 27
0.239179 0.572129 -0.0585784 1 27
0.226914 0.572129 0.118673 1 27
0.233047 0.578334 0.0346262 1 27
0.22078 0.578334 -0.206301 1 27
0.226914 0.584565 -0.357187 1 27
0.214649 0.584565 -0.170085 1 27
0.22078 0.590821 -0.0594916 1 27
0.171719 0.553659 -0.419423 1 27
0.177851 0.559792 -0.342443 1 27
0.165586 0.559792 -0.228008 1 26
0.171719 0.565948 -0.118182 1 27
0.183985 0.565948 -0.129761 1 27
0.190117 0.572129 -0.142193 1 27
0.177851 0.572129 -0.167088 1 27
0.183985 0.578334 -0.120009 1 27
0.159453 0.565948 -0.157073 1 26
0.165586 0.572129 -0.0963691 1 26
0.15332 0.572129 -0.41728 1 26
0.159453 0.578334 0.183624 1 26
0.171719 0.578334 -0.25154 1 27
0.177851 0.584565 0.207534 1 27
0.165586 0.584565 -0.146089 1 26
0.171719 0.590821 -0.430455 1 27
0.19625 0.578334 -0.065858 1 27
0.202383 0.584565 0.394279 1 27
0.190117 0.584565 -0.36631 1 27
0.19625 0.590821 -0.226791 1 27
0.208515 0.590821 0.245062 1 27
0.214649 0.597104 0.189119 1 27
0.202383 0.597104 -0.264599 1 27
0.208515 0.603414 -0.132848 1 27
0.183985 0.590821 -0.147163 1 27
0.190117 0.597104 0.454527 1 27
0.177851 0.597104 -0.126963 1 27
0.183985 0.603414 -0.176457 1 27
0.19625 0.603414 0.0178435 1 27
0.202383 0.609751 -0.037419 1 27
0.190117 0.609751 0.0769078 1 27
0.19625 0.616117 0.0638995 1 27
0.245312 0.578334 -0.229219 1 27
0.251446 0.584565 -0.259025 1 27
0.239179 0.584565 -0.0997158 1 27
0.245312 0.590821 -0.199036 1 27
0.257578 0.590821 -0.0365083 1 27
0.263711 0.597104 -0.330576 1 27
0.251446 0.597104 -0.272933 1 27
0.257578 0.603414 -0.31365 1 27
0.233047 0.590821 -0.446895 1 27
0.239179 0.597104 0.269516 1 27
0.226914 0.597104 -0.0298932 1 27
0.233047 0.603414 -0.17362 1 27
0.245312 0.603414 -0.256605 1 27
0.251446 0.609751 -0.314883 1 27
0.239179 0.609751 -0.104788 1 27
0.245312 0.616117 -0.30959 1 27
0.269845 0.603414 0.0894433 1 27
0.275976 0.609751 0.455789 1 27
0.263711 0.609751 -0.302637 1 27
0.22078 0.603414 -0.12016 1 27
0.226914 0.609751 0.0396299 1 27
0.214649 0.609751 0.32392 1 27
0.22078 0.616117 -0.0994738 1 27
0.233047 0.616117 -0.465144 1 27
0.208515 0.616117 -0.18835 1 27
0.147187 0.578334 0.0751804 1 26
0.15332 0.584565 0.1449 1 26
0.141055 0.584565 0.104234 1 26
0.147187 0.590821 -0.0801774 1 26
0.159453 0.590821 -0.0913585 1 26
0.165586 0.597104 -0.0318186 1 26
0.15332 0.597104 -0.224972 1 26
0.159453 0.603414 0.204793 1 26
0.134922 0.590821 -0.0602571 1 26
0.141055 0.597104 -0.145363 1 26
0.128789 0.597104 0.0883125 1 26
0.134922 0.603414 0.0751944 1 26
0.147187 0.603414 -0.0465873 1 26
0.15332 0.609751 0.452961 1 26
0.141055 0.609751 0.0750006 1 26
0.147187 0.616117 -0.143399 1 26
0.171719 0.603414 -0.3658 1 27
0.177851 0.609751 -0.097261 1 27
0.165586 0.609751 -0.20183 1 26
0.171719 0.616117 0.0526236 1 27
0.183985 0.616117 0.0875982 1 27
0.159453 0.616117 0.0259067 1 26
0.122656 0.603414 0.157619 1 26
0.128789 0.609751 -0.0904369 1 26
0.116523 0.609751 0.205647 1 26
0.134922 0.616117 -0.212397 1 26
0.110391 0.616117 -0.251719 1 26
-0.735938 0.0468683 -0.00881743 1 2
-0.729804 0.0520806 0.048898 1 2
-0.735938 0.057294 -0.131037 1 2
-0.723672 0.057294 -0.18203 1 2
-0.717539 0.062509 -0.309366 1 2
-0.723672 0.0677258 -0.311569 1 2
-0.735938 0.0677258 0.317734 1 2
-0.729804 0.0729445 -0.0590573 1 2
-0.711405 0.0677258 -0.0855694 1 2
-0.705274 0.0729445 -0.419693 1 2
-0.717539 0.0729445 -0.0581402 1 2
-0.711405 0.0781651 -0.274953 1 2
-0.69914 0.0781651 -0.122126 1 2
-0.693008 0.0833878 -0.0584438 1 2
-0.705274 0.0833878 -0.0111802 1 2
-0.69914 0.0886129 -0.0294815 1 2
-0.723672 0.0781651 -0.024873 1 2
-0.717539 0.0833878 -0.176309 1 2
-0.729804 0.0833878 -0.0965707 1 2
-0.723672 0.0886129 -0.448693 1 2
-0.711405 0.0886129 -0.222792 1 2
-0.705274 0.0938403 -0.0826467 1 2
-0.717539 0.0938403 -0.288324 1 2
-0.711405 0.0990703 -0.372631 1 2
-0.729804 0.0938403 -0.534796 1 2
-0.723672 0.0990703 -0.396218 1 2
-0.717539 0.104303 -0.446321 1 2
-0.729804 0.104303 -0.085414 1 2
-0.748203 0.120019 -0.329473 1 2
-0.686875 0.0886129 -0.0110128 1 2
-0.680742 0.0938403 -0.191034 1 2
-0.693008 0.0938403 0.061359 1 2
-0.686875 0.0990703 -0.396243 1 2
-0.67461 0.0990703 -0.181661 1 2
-0.668476 0.104303 -0.336965 1 2
-0.69914 0.0990703 -0.500028 1 2
-0.693008 0.104303 -0.537569 1 2
-0.705274 0.104303 -0.390473 1 2
-0.69914 0.109539 -0.291629 1 2
-0.693008 0.114777 -0.333423 1 2
-0.686875 0.120019 -0.0686777 1 2
-0.662345 0.109539 -0.150454 1 2
-0.656211 0.114777 0.506116 1 2
-0.668476 0.114777 0.12213 1 2
-0.662345 0.120019 -0.164025 1 2
-0.650078 0.120019 0.114995 1 2
-0.656211 0.125264 0.130422 1 2
-0.650078 0.130513 -0.269474 1 2
-0.67461 0.120019 0.105006 1 2
-0.668476 0.125264 0.34486 1 2
-0.680742 0.125264 -0.111333 1 2
-0.67461 0.130513 0.0408797 1 2
-0.662345 0.130513 -0.0278528 1 2
-0.668476 0.135765 -0.193897 1 2
-0.711405 0.109539 -0.451916 1 2
-0.705274 0.114777 -0.377278 1 2
-0.711405 0.120019 -0.503549 1 2
-0.69914 0.120019 -0.551591 1 2
-0.693008 0.125264 -0.0431174 1 2
-0.705274 0.125264 -0.108357 1 2
-0.717539 0.125264 -0.612691 1 2
-0.729804 0.125264 -0.175372 1 2
-0.717539 0.135765 0.123751 1 2
-0.686875 0.130513 -0.213776 1 2
-0.680742 0.135765 0.033157 1 2
-0.693008 0.135765 -0.32299 1 2
-0.686875 0.141021 0.0249232 1 2
-0.67461 0.141021 -0.0499858 1 2
-0.668476 0.146281 -0.183701 1 2
-0.680742 0.146281 -0.119572 1 2
-0.67461 0.151545 -0.25521 1 8
-0.693008 0.146281 -0.0763978 1 2
-0.705274 0.146281 0.188845 1 2
-0.69914 0.151545 -0.0741999 1 8
-0.686875 0.151545 -0.0492992 1 8
-0.680742 0.156813 -0.183614 1 8
-0.693008 0.156813 -0.277516 1 8
-0.631679 0.135765 0.495554 1 2
-0.643946 0.135765 -0.0729271 1 2
-0.637813 0.141021 0.178453 1 2
-0.625547 0.141021 0.0986437 1 2
-0.631679 0.146281 -0.0950772 1 2
-0.625547 0.151545 0.154666 1 8
-0.643946 0.146281 0.0225283 1 2
-0.650078 0.151545 -0.530806 1 8
-0.637813 0.151545 -0.0915914 1 8
-0.631679 0.156813 -0.257619 1 8
-0.643946 0.156813 0.0421324 1 8
-0.637813 0.162086 -0.196768 1 8
-0.607149 0.156813 -0.276493 1 8
-0.619414 0.156813 0.126502 1 8
-0.61328 0.162086 0.0928744 1 8
-0.601015 0.162086 -0.0150931 1 8
-0.607149 0.167363 -0.341004 1 8
-0.625547 0.162086 -0.318758 1 8
-0.619414 0.167363 0.20186 1 8
-0.631679 0.167363 -0.203433 1 8
-0.625547 0.172645 0.0355741 1 8
-0.61328 0.172645 -0.16976 1 8
-0.607149 0.177932 0.211531 1 8
-0.662345 0.151545 0.267409 1 8
-0.656211 0.156813 -0.0906633 1 8
-0.668476 0.156813 0.0704968 1 8
-0.662345 0.162086 -0.0890431 1 8
-0.650078 0.162086 -0.054763 1 8
-0.643946 0.167363 0.4055 1 8
-0.656211 0.167363 -0.057359 1 8
-0.67461 0.162086 -0.117351 1 8
-0.668476 0.167363 -0.367641 1 8
-0.680742 0.167363 -0.469941 1 8
-0.637813 0.172645 0.154006 1 8
-0.723672 0.151545 -0.16648 1 8
-0.705274 0.156813 -0.107481 1 8
-0.69914 0.162086 -0.0964505 1 8
-0.582617 0.177932 0.374308 1 8
-0.527422 0.225759 -0.010434 1 8
-0.521289 0.231104 0.124153 1 8
-0.527422 0.236456 -0.105888 1 8
-0.533554 0.241813 -0.097672 1 8
-0.515155 0.236456 -0.58169 1 8
